SCHOOL_ID,the_geom,Short_Name,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
610055,POINT (-87.70809136267425 41.87968615272106),FARADAY,"3250 W MONROE ST, 60624",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70809136,41.87968615
610056,POINT (-87.73046974458688 41.856907142183815),MASON,"4217 W 18TH ST, 60623",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73046974,41.85690714
610057,POINT (-87.69215172295159 41.78090343612378),FAIRFIELD,"6201 S FAIRFIELD AVE, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69215172,41.78090344
610059,POINT (-87.65725070459065 41.92320418758886),MAYER,"2250 N CLIFTON AVE, 60614",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6572507,41.92320419
610060,POINT (-87.66098384268757 41.87427220317666),"JACKSON, A","1340 W HARRISON ST, 60607",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66098384,41.8742722
610062,POINT (-87.64113925878345 41.82999232929302),MCCLELLAN,"3527 S WALLACE ST, 60609",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64113926,41.82999233
610063,POINT (-87.70626340785078 41.84226791034066),MCCORMICK,"2712 S SAWYER AVE, 60623",ES,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.70626341,41.84226791
610065,POINT (-87.60939386436606 41.77542334797114),TILL,"6543 S CHAMPLAIN AVE, 60637",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.60939386,41.77542335
610066,POINT (-87.6192510722393 41.734549325801716),MCDADE,"8801 S INDIANA AVE, 60619",ES,"K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.61925107,41.73454933
610067,POINT (-87.69182315770882 41.76814253275071),MCKAY,"6901 S FAIRFIELD AVE, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69182316,41.76814253
610068,POINT (-87.76151561669319 41.923982692036944),HANSON PARK,"5411 W FULLERTON AVE, 60639",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76151562,41.92398269
610070,POINT (-87.67625149092332 41.9678474236255),MCPHERSON,"4728 N WOLCOTT AVE, 60640",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67625149,41.96784742
610073,POINT (-87.68318543360031 41.89210959980677),MITCHELL,"2233 W OHIO ST, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68318543,41.8921096
610074,POINT (-87.71922456812531 41.93001603699281),MONROE,"3651 W SCHUBERT AVE, 60647",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71922457,41.93001604
610075,POINT (-87.66640752514905 41.86472458806928),MONTEFIORE,"1310 S ASHLAND AVE, 60608",ES,"3, 4, 5, 6, 7, 8","District, Special Ed.",-87.66640753,41.86472459
610076,POINT (-87.69697811520399 41.91250483132056),MOOS,"1711 N CALIFORNIA AVE, 60647",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69697811,41.91250483
610077,POINT (-87.68858591274889 41.784312702295),MORRILL,"6011 S ROCKWELL ST, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68858591,41.7843127
610078,POINT (-87.65157417266373 41.94903073364339),INTER-AMERICAN,"851 W WAVELAND AVE, 60613",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65157417,41.94903073
610081,POINT (-87.64134020844158 41.844427598583216),SHERIDAN,"533 W 27TH ST, 60616",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64134021,41.8444276
610082,POINT (-87.70584654720378 41.69573313042636),MOUNT GREENWOOD,"10841 S HOMAN AVE, 60655",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70584655,41.69573313
610083,POINT (-87.78963078591224 41.970152321121795),BEARD,"6445 W STRONG ST, 60656",ES,"PE, PK, K, 1, 2, 3","District, Special Ed.",-87.78963079,41.97015232
610084,POINT (-87.6972778577537 41.69714289322803),KELLER,"3020 W 108TH ST, 60655",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69727786,41.69714289
610086,POINT (-87.64761587861786 41.70195277579002),MOUNT VERNON,"10540 S MORGAN ST, 60643",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64761588,41.70195278
610087,POINT (-87.79060515068507 41.776583706652765),BLAIR,"6751 W 63RD PL, 60638",ES,"PE, PK, K, 1","District, Special Ed.",-87.79060515,41.77658371
610088,POINT (-87.72185140917999 41.92091024574002),MOZART,"2200 N HAMLIN AVE, 60647",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.72185141,41.92091025
610089,POINT (-87.71683247731829 41.95010518952336),MURPHY,"3539 W GRACE ST, 60618",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71683248,41.95010519
610090,POINT (-87.59337707458458 41.798535074113396),MURRAY,"5335 S KENWOOD AVE, 60615",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.59337707,41.79853508
610091,POINT (-87.63899431320903 41.66487273658205),"BROWN, R","12607 S UNION AVE, 60628",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63899431,41.66487274
610092,POINT (-87.74721567984683 41.892201999683266),NASH,"4837 W ERIE ST, 60644",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.74721568,41.892202
610093,POINT (-87.62097008560535 41.73840603636035),NEIL,"8555 S MICHIGAN AVE, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62097009,41.73840604
610094,POINT (-87.64452447910553 41.94163726097141),NETTELHORST,"3252 N BROADWAY, 60657",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64452448,41.94163726
610095,POINT (-87.64598961925019 41.91391977919634),NEWBERRY,"700 W WILLOW ST, 60614",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64598962,41.91391978
610096,POINT (-87.68910219926495 41.797714934691406),NIGHTINGALE,"5250 S ROCKWELL ST, 60632",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6891022,41.79771494
610097,POINT (-87.73145682641949 41.91958088212338),NIXON,"2121 N KEELER AVE, 60639",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.73145683,41.91958088
610098,POINT (-87.72995522793418 41.906182590589786),NOBEL,"4127 W HIRSCH ST, 60651",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.72995523,41.90618259
610099,POINT (-87.80295418122273 41.98813255774072),NORWOOD PARK,"5900 N NINA AVE, 60631",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.80295418,41.98813256
610100,POINT (-87.73247982046196 41.90690649689985),WEST PARK,"1425 N TRIPP AVE, 60651",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73247982,41.9069065
610101,POINT (-87.62929657059873 41.89997648908605),OGDEN,"24 W WALTON ST, 60610",ES,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.62929657,41.89997649
610102,POINT (-87.6454328542955 41.75467056840057),OGLESBY,"7646 S GREEN ST, 60620",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64543285,41.75467057
610103,POINT (-87.57276930787114 41.76860289310985),O'KEEFFE,"6940 S MERRILL AVE, 60649",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.57276931,41.76860289
610104,POINT (-87.79310811447267 41.99376290817755),ONAHAN,"6634 W RAVEN ST, 60631",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.79310811,41.99376291
610105,POINT (-87.81201726668621 41.97850099214355),ORIOLE PARK,"5424 N OKETO AVE, 60656",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.81201727,41.97850099
610106,POINT (-87.73122387273396 41.90014025693243),PICCOLO,"1040 N KEELER AVE, 60651",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73122387,41.90014026
610107,POINT (-87.66546295667769 41.89180557455435),OTIS,"525 N ARMOUR ST, 60642",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66546296,41.89180558
610108,POINT (-87.67505994789856 41.774164347785366),O'TOOLE,"6550 S SEELEY AVE, 60636",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67505995,41.77416435
610109,POINT (-87.70578572232087 41.742849384940264),OWEN,"8247 S CHRISTIANA AVE, 60652",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70578572,41.74284939
610110,POINT (-87.61978027901107 41.82738270346677),"WELLS, I","249 E 37TH ST, 60653",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61978028,41.8273827
610111,POINT (-87.73924971170928 41.973288837196485),PALMER,"5051 N KENNETH AVE, 60630",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73924971,41.97328884
610112,POINT (-87.63522954676468 41.77079113155291),PARKER,"6800 S STEWART AVE, 60621",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63522955,41.77079113
610115,POINT (-87.61158224045155 41.766476011008855),PARK MANOR,"7037 S RHODES AVE, 60637",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61158224,41.76647601
610116,POINT (-87.58291773409256 41.768555709134645),PARKSIDE,"6938 S EAST END AVE, 60649",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.58291773,41.76855571
610117,POINT (-87.73270311387219 41.78689479221007),PASTEUR,"5825 S KOSTNER AVE, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73270311,41.78689479
610120,POINT (-87.71921546786317 41.78787153451468),PECK,"3826 W 58TH ST, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71921547,41.78787154
610121,POINT (-87.68365235836364 41.87159493035247),IRVING,"749 S OAKLEY BLVD, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68365236,41.87159493
610122,POINT (-87.66585055527547 41.98348323011872),PEIRCE,"1423 W BRYN MAWR AVE, 60660",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66585056,41.98348323
610123,POINT (-87.72126297246537 41.858387123095625),PENN,"1616 S AVERS AVE, 60623",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.72126297,41.85838712
610124,POINT (-87.5962199888934 41.72853462291173),"WASHINGTON, H","9130 S UNIVERSITY AVE, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.59621999,41.72853462
610125,POINT (-87.68070784199396 41.848101524830454),RUIZ,"2410 S LEAVITT ST, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68070784,41.84810153
610126,POINT (-87.61830096236568 41.83652730094017),PERSHING,"3200 S CALUMET AVE, 60616",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61830096,41.8365273
610127,POINT (-87.71254580490228 41.981557603539784),PETERSON,"5510 N CHRISTIANA AVE, 60625",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7125458,41.9815576
610128,POINT (-87.64761377852427 41.70660231043479),GARVEY,"10309 S MORGAN ST, 60643",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64761378,41.70660231
610129,POINT (-87.68329075264208 41.85292783606455),PICKARD,"2301 W 21ST PL, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68329075,41.85292784
610130,POINT (-87.60789026293848 41.7403127987437),PIRIE,"650 E 85TH ST, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.60789026,41.7403128
610131,POINT (-87.69252497949674 41.860231462892614),PLAMONDON,"2642 W 15TH PL, 60608",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69252498,41.86023146
610132,POINT (-87.60638256327786 41.70263054534923),POE,"10538 S LANGLEY AVE, 60628",ES,"K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.60638256,41.70263055
610133,POINT (-87.7187605735078 41.89323619419131),"WARD, L","646 N LAWNDALE AVE, 60624",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71876057,41.8932362
610135,POINT (-87.76100638778388 41.95696019862974),PORTAGE PARK,"5330 W BERTEAU AVE, 60641",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76100639,41.9569602
610136,POINT (-87.66952690256338 41.928813662424744),PRESCOTT,"1632 W WRIGHTWOOD AVE, 60614",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6695269,41.92881366
610137,POINT (-87.77237740939457 41.965619778986856),PRUSSING,"4650 N MENARD AVE, 60630",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.77237741,41.96561978
610138,POINT (-87.68380056244231 41.91845884411072),PULASKI,"2230 W MCLEAN AVE, 60647",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68380056,41.91845885
610139,POINT (-87.60946757227495 41.68881890027873),PULLMAN,"11311 S FORRESTVILLE AVE, 60628",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.60946757,41.6888189
610141,POINT (-87.67088566238176 41.96074632868702),RAVENSWOOD,"4332 N PAULINA ST, 60613",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67088566,41.96074633
610142,POINT (-87.59478873436976 41.792347344286966),RAY,"5631 S KIMBARK AVE, 60637",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7","District, non-alternative",-87.59478873,41.79234735
610143,POINT (-87.60492483632163 41.80414635348902),REAVIS,"834 E 50TH ST, 60615",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.60492484,41.80414635
610144,POINT (-87.71954001268345 41.94106655116062),REILLY,"3650 W SCHOOL ST, 60618",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71954001,41.94106655
610145,POINT (-87.76901936550631 41.94301827991449),REINBERG,"3425 N MAJOR AVE, 60634",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76901937,41.94301828
610146,POINT (-87.60017639007768 41.76416842404974),REVERE,"1010 E 72ND ST, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.60017639,41.76416843
610147,POINT (-87.69722218960396 42.01526531250892),ROGERS,"7345 N WASHTENAW AVE, 60645",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69722219,42.01526531
610148,POINT (-87.66607360530935 41.80714233328637),CHAVEZ,"4747 S MARSHFIELD AVE, 60609",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66607361,41.80714233
610152,POINT (-87.61810308925996 41.751945120883775),RUGGLES,"7831 S PRAIRIE AVE, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61810309,41.75194512
610153,POINT (-87.63880606965108 41.73537991616742),RYDER,"8716 S WALLACE ST, 60620",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63880607,41.73537992
610155,POINT (-87.74592020692215 41.99115475444451),SAUGANASH,"6040 N KILPATRICK AVE, 60646",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.74592021,41.99115476
